,index,segment_name,shift,cov,cov_abs,flag_peak_max_cov_abs,flag_peak_auto,flag_instantaneous_default_lag
0,2016-10-24 11:00:18.500000,20161024110000_iter2,-370,-210.9027329722893,210.9027329722893,False,False,False
1,2016-10-24 11:00:18.450000,20161024110000_iter2,-369,-214.8262251889117,214.8262251889117,False,False,False
2,2016-10-24 11:00:18.400000,20161024110000_iter2,-368,-219.49220625967135,219.49220625967135,False,False,False
3,2016-10-24 11:00:18.350000,20161024110000_iter2,-367,-223.52836822155615,223.52836822155615,False,False,False
4,2016-10-24 11:00:18.300000,20161024110000_iter2,-366,-227.57137726335026,227.57137726335026,False,False,False
5,2016-10-24 11:00:18.250000,20161024110000_iter2,-365,-231.5017281695077,231.5017281695077,False,False,False
6,2016-10-24 11:00:18.200000,20161024110000_iter2,-364,-234.8785841153514,234.8785841153514,False,False,False
7,2016-10-24 11:00:18.150000,20161024110000_iter2,-363,-240.8824382776213,240.8824382776213,False,False,False
8,2016-10-24 11:00:18.100000,20161024110000_iter2,-362,-243.86457430542927,243.86457430542927,False,False,False
9,2016-10-24 11:00:18.050000,20161024110000_iter2,-361,-245.80701536190406,245.80701536190406,False,False,False
10,2016-10-24 11:00:18,20161024110000_iter2,-360,-248.66299184302332,248.66299184302332,False,False,False
11,2016-10-24 11:00:17.950000,20161024110000_iter2,-359,-250.90085166716284,250.90085166716284,False,False,False
12,2016-10-24 11:00:17.900000,20161024110000_iter2,-358,-252.44653597896104,252.44653597896104,False,False,False
13,2016-10-24 11:00:17.850000,20161024110000_iter2,-357,-253.56551119415238,253.56551119415238,False,False,False
14,2016-10-24 11:00:17.800000,20161024110000_iter2,-356,-256.33620267693743,256.33620267693743,False,False,False
15,2016-10-24 11:00:17.750000,20161024110000_iter2,-355,-260.77521461793935,260.77521461793935,False,False,False
16,2016-10-24 11:00:17.700000,20161024110000_iter2,-354,-261.79918897381725,261.79918897381725,False,False,False
17,2016-10-24 11:00:17.650000,20161024110000_iter2,-353,-262.43458455841574,262.43458455841574,False,False,False
18,2016-10-24 11:00:17.600000,20161024110000_iter2,-352,-266.8870276559599,266.8870276559599,False,False,False
19,2016-10-24 11:00:17.550000,20161024110000_iter2,-351,-271.87133749273374,271.87133749273374,False,False,False
20,2016-10-24 11:00:17.500000,20161024110000_iter2,-350,-276.8579842393039,276.8579842393039,False,False,False
21,2016-10-24 11:00:17.450000,20161024110000_iter2,-349,-281.1704317745587,281.1704317745587,False,False,False
22,2016-10-24 11:00:17.400000,20161024110000_iter2,-348,-284.59832545378265,284.59832545378265,False,False,False
23,2016-10-24 11:00:17.350000,20161024110000_iter2,-347,-288.38212988242617,288.38212988242617,False,False,False
24,2016-10-24 11:00:17.300000,20161024110000_iter2,-346,-290.750248113995,290.750248113995,False,False,False
25,2016-10-24 11:00:17.250000,20161024110000_iter2,-345,-293.903764572842,293.903764572842,False,False,False
26,2016-10-24 11:00:17.200000,20161024110000_iter2,-344,-295.9393044527288,295.9393044527288,False,False,False
27,2016-10-24 11:00:17.150000,20161024110000_iter2,-343,-297.30725958698804,297.30725958698804,False,False,False
28,2016-10-24 11:00:17.100000,20161024110000_iter2,-342,-299.64561916438686,299.64561916438686,False,False,False
29,2016-10-24 11:00:17.050000,20161024110000_iter2,-341,-301.6233723163485,301.6233723163485,False,False,False
30,2016-10-24 11:00:17,20161024110000_iter2,-340,-302.8434069361487,302.8434069361487,False,False,False
31,2016-10-24 11:00:16.950000,20161024110000_iter2,-339,-306.76076003744373,306.76076003744373,False,False,False
32,2016-10-24 11:00:16.900000,20161024110000_iter2,-338,-313.4433464877411,313.4433464877411,False,False,False
33,2016-10-24 11:00:16.850000,20161024110000_iter2,-337,-319.02442722045305,319.02442722045305,False,False,False
34,2016-10-24 11:00:16.800000,20161024110000_iter2,-336,-322.67095230429106,322.67095230429106,False,False,False
35,2016-10-24 11:00:16.750000,20161024110000_iter2,-335,-326.47712747978574,326.47712747978574,False,False,False
36,2016-10-24 11:00:16.700000,20161024110000_iter2,-334,-328.15459129689134,328.15459129689134,False,False,False
37,2016-10-24 11:00:16.650000,20161024110000_iter2,-333,-330.80234200077655,330.80234200077655,False,False,False
38,2016-10-24 11:00:16.600000,20161024110000_iter2,-332,-335.34832520337227,335.34832520337227,False,False,False
39,2016-10-24 11:00:16.550000,20161024110000_iter2,-331,-340.1291209607,340.1291209607,False,False,False
40,2016-10-24 11:00:16.500000,20161024110000_iter2,-330,-344.6888460134058,344.6888460134058,False,False,False
41,2016-10-24 11:00:16.450000,20161024110000_iter2,-329,-347.66793220806227,347.66793220806227,False,False,False
42,2016-10-24 11:00:16.400000,20161024110000_iter2,-328,-351.4127305527547,351.4127305527547,False,False,False
43,2016-10-24 11:00:16.350000,20161024110000_iter2,-327,-357.4257689303403,357.4257689303403,False,False,False
44,2016-10-24 11:00:16.300000,20161024110000_iter2,-326,-361.90879718365255,361.90879718365255,False,False,False
45,2016-10-24 11:00:16.250000,20161024110000_iter2,-325,-365.58663296760113,365.58663296760113,False,False,False
46,2016-10-24 11:00:16.200000,20161024110000_iter2,-324,-365.50162939511637,365.50162939511637,False,False,False
47,2016-10-24 11:00:16.150000,20161024110000_iter2,-323,-366.17171113891766,366.17171113891766,False,False,False
48,2016-10-24 11:00:16.100000,20161024110000_iter2,-322,-368.28553755568583,368.28553755568583,False,False,False
49,2016-10-24 11:00:16.050000,20161024110000_iter2,-321,-371.0271823021525,371.0271823021525,False,False,False
50,2016-10-24 11:00:16,20161024110000_iter2,-320,-373.4266036999753,373.4266036999753,False,False,False
51,2016-10-24 11:00:15.950000,20161024110000_iter2,-319,-376.48429690274156,376.48429690274156,False,False,False
52,2016-10-24 11:00:15.900000,20161024110000_iter2,-318,-379.2109332942394,379.2109332942394,False,False,False
53,2016-10-24 11:00:15.850000,20161024110000_iter2,-317,-381.1739032998978,381.1739032998978,False,False,False
54,2016-10-24 11:00:15.800000,20161024110000_iter2,-316,-384.9653864430024,384.9653864430024,False,False,False
55,2016-10-24 11:00:15.750000,20161024110000_iter2,-315,-388.1302816603499,388.1302816603499,False,False,False
56,2016-10-24 11:00:15.700000,20161024110000_iter2,-314,-388.887572513696,388.887572513696,False,False,False
57,2016-10-24 11:00:15.650000,20161024110000_iter2,-313,-389.4370442548642,389.4370442548642,False,False,False
58,2016-10-24 11:00:15.600000,20161024110000_iter2,-312,-390.66644993935927,390.66644993935927,False,False,False
59,2016-10-24 11:00:15.550000,20161024110000_iter2,-311,-392.6783702006788,392.6783702006788,False,False,False
60,2016-10-24 11:00:15.500000,20161024110000_iter2,-310,-397.02586119314776,397.02586119314776,False,False,False
61,2016-10-24 11:00:15.450000,20161024110000_iter2,-309,-399.1417190681161,399.1417190681161,False,False,False
62,2016-10-24 11:00:15.400000,20161024110000_iter2,-308,-399.58692488433434,399.58692488433434,False,False,False
63,2016-10-24 11:00:15.350000,20161024110000_iter2,-307,-399.43841883346573,399.43841883346573,False,False,False
