,index,segment_name,shift,cov,cov_abs,flag_peak_max_cov_abs,flag_peak_auto,flag_instantaneous_default_lag
0,2016-10-24 13:30:05,20161024133000_iter1,-100,-51.98056606240866,51.98056606240866,False,False,False
1,2016-10-24 13:30:04.950000,20161024133000_iter1,-99,-55.41640389644102,55.41640389644102,False,False,False
2,2016-10-24 13:30:04.900000,20161024133000_iter1,-98,-60.291688003569085,60.291688003569085,False,False,False
3,2016-10-24 13:30:04.850000,20161024133000_iter1,-97,-63.8779515958162,63.8779515958162,False,False,False
4,2016-10-24 13:30:04.800000,20161024133000_iter1,-96,-64.36092194565838,64.36092194565838,False,False,False
5,2016-10-24 13:30:04.750000,20161024133000_iter1,-95,-65.42821974319263,65.42821974319263,False,False,False
6,2016-10-24 13:30:04.700000,20161024133000_iter1,-94,-65.36474579947179,65.36474579947179,False,False,False
7,2016-10-24 13:30:04.650000,20161024133000_iter1,-93,-66.74203992406046,66.74203992406046,False,False,False
8,2016-10-24 13:30:04.600000,20161024133000_iter1,-92,-67.99207438822889,67.99207438822889,False,False,False
9,2016-10-24 13:30:04.550000,20161024133000_iter1,-91,-67.7499636294573,67.7499636294573,False,False,False
10,2016-10-24 13:30:04.500000,20161024133000_iter1,-90,-67.97106336880034,67.97106336880034,False,False,False
11,2016-10-24 13:30:04.450000,20161024133000_iter1,-89,-68.89075474282559,68.89075474282559,False,False,False
12,2016-10-24 13:30:04.400000,20161024133000_iter1,-88,-69.69392908825485,69.69392908825485,False,False,False
13,2016-10-24 13:30:04.350000,20161024133000_iter1,-87,-70.37552191022372,70.37552191022372,False,False,False
14,2016-10-24 13:30:04.300000,20161024133000_iter1,-86,-72.85106560562838,72.85106560562838,False,False,False
15,2016-10-24 13:30:04.250000,20161024133000_iter1,-85,-77.91394726068195,77.91394726068195,False,False,False
16,2016-10-24 13:30:04.200000,20161024133000_iter1,-84,-82.75708517604907,82.75708517604907,False,False,False
17,2016-10-24 13:30:04.150000,20161024133000_iter1,-83,-85.4555479153869,85.4555479153869,False,False,False
18,2016-10-24 13:30:04.100000,20161024133000_iter1,-82,-87.21117269680578,87.21117269680578,False,False,False
19,2016-10-24 13:30:04.050000,20161024133000_iter1,-81,-89.37044237290102,89.37044237290102,False,False,False
20,2016-10-24 13:30:04,20161024133000_iter1,-80,-89.31860563658513,89.31860563658513,False,False,False
21,2016-10-24 13:30:03.950000,20161024133000_iter1,-79,-93.72848823479025,93.72848823479025,False,False,False
22,2016-10-24 13:30:03.900000,20161024133000_iter1,-78,-98.37067213462093,98.37067213462093,False,False,False
23,2016-10-24 13:30:03.850000,20161024133000_iter1,-77,-101.47263413981618,101.47263413981618,False,False,False
24,2016-10-24 13:30:03.800000,20161024133000_iter1,-76,-103.18987138745631,103.18987138745631,False,False,False
25,2016-10-24 13:30:03.750000,20161024133000_iter1,-75,-105.72886282676524,105.72886282676524,False,False,False
26,2016-10-24 13:30:03.700000,20161024133000_iter1,-74,-106.35427152015248,106.35427152015248,False,False,False
27,2016-10-24 13:30:03.650000,20161024133000_iter1,-73,-108.95180601277991,108.95180601277991,False,False,False
28,2016-10-24 13:30:03.600000,20161024133000_iter1,-72,-111.68016981742754,111.68016981742754,False,False,False
29,2016-10-24 13:30:03.550000,20161024133000_iter1,-71,-113.64721987619824,113.64721987619824,False,False,False
30,2016-10-24 13:30:03.500000,20161024133000_iter1,-70,-114.96631186144478,114.96631186144478,False,False,False
31,2016-10-24 13:30:03.450000,20161024133000_iter1,-69,-116.94165656606941,116.94165656606941,False,False,False
32,2016-10-24 13:30:03.400000,20161024133000_iter1,-68,-115.6632793178774,115.6632793178774,False,False,False
33,2016-10-24 13:30:03.350000,20161024133000_iter1,-67,-115.84717255074769,115.84717255074769,False,False,False
34,2016-10-24 13:30:03.300000,20161024133000_iter1,-66,-117.21558420012923,117.21558420012923,False,False,False
35,2016-10-24 13:30:03.250000,20161024133000_iter1,-65,-118.56980165167555,118.56980165167555,False,False,False
36,2016-10-24 13:30:03.200000,20161024133000_iter1,-64,-121.04695532207197,121.04695532207197,False,False,False
37,2016-10-24 13:30:03.150000,20161024133000_iter1,-63,-123.21327858425528,123.21327858425528,False,False,False
38,2016-10-24 13:30:03.100000,20161024133000_iter1,-62,-123.7166428999601,123.7166428999601,False,False,False
39,2016-10-24 13:30:03.050000,20161024133000_iter1,-61,-123.79969239716674,123.79969239716674,False,False,False
40,2016-10-24 13:30:03,20161024133000_iter1,-60,-123.4470070616156,123.4470070616156,False,False,False
41,2016-10-24 13:30:02.950000,20161024133000_iter1,-59,-121.56714224747024,121.56714224747024,False,False,False
42,2016-10-24 13:30:02.900000,20161024133000_iter1,-58,-118.65082463835131,118.65082463835131,False,False,False
43,2016-10-24 13:30:02.850000,20161024133000_iter1,-57,-116.50593745900137,116.50593745900137,False,False,False
44,2016-10-24 13:30:02.800000,20161024133000_iter1,-56,-116.49339559883099,116.49339559883099,False,False,False
45,2016-10-24 13:30:02.750000,20161024133000_iter1,-55,-118.14728552719076,118.14728552719076,False,False,False
46,2016-10-24 13:30:02.700000,20161024133000_iter1,-54,-120.69962730837644,120.69962730837644,False,False,False
47,2016-10-24 13:30:02.650000,20161024133000_iter1,-53,-122.02429237331437,122.02429237331437,False,False,False
48,2016-10-24 13:30:02.600000,20161024133000_iter1,-52,-122.11626497832331,122.11626497832331,False,False,False
49,2016-10-24 13:30:02.550000,20161024133000_iter1,-51,-123.47876606938534,123.47876606938534,False,False,False
50,2016-10-24 13:30:02.500000,20161024133000_iter1,-50,-126.72848324597427,126.72848324597427,False,False,False
51,2016-10-24 13:30:02.450000,20161024133000_iter1,-49,-129.80362842239762,129.80362842239762,False,False,False
52,2016-10-24 13:30:02.400000,20161024133000_iter1,-48,-128.71995509122385,128.71995509122385,False,False,False
53,2016-10-24 13:30:02.350000,20161024133000_iter1,-47,-129.41479780121963,129.41479780121963,False,False,False
54,2016-10-24 13:30:02.300000,20161024133000_iter1,-46,-131.32457110054398,131.32457110054398,False,False,False
55,2016-10-24 13:30:02.250000,20161024133000_iter1,-45,-132.67324449413525,132.67324449413525,False,False,False
56,2016-10-24 13:30:02.200000,20161024133000_iter1,-44,-133.6389691732792,133.6389691732792,False,False,False
57,2016-10-24 13:30:02.150000,20161024133000_iter1,-43,-134.978752475595,134.978752475595,False,False,False
58,2016-10-24 13:30:02.100000,20161024133000_iter1,-42,-136.58146050760487,136.58146050760487,False,False,False
59,2016-10-24 13:30:02.050000,20161024133000_iter1,-41,-138.8322775892798,138.8322775892798,False,False,False
