,index,segment_name,shift,cov,cov_abs,flag_peak_max_cov_abs,flag_peak_auto,flag_instantaneous_default_lag
0,2016-10-24 14:00:02.150000,20161024140000_iter1,-43,-141.19747222761706,141.19747222761706,False,False,False
1,2016-10-24 14:00:02.100000,20161024140000_iter1,-42,-144.73581409998582,144.73581409998582,False,False,False
2,2016-10-24 14:00:02.050000,20161024140000_iter1,-41,-147.94798185446703,147.94798185446703,False,False,False
3,2016-10-24 14:00:02,20161024140000_iter1,-40,-149.05112783683794,149.05112783683794,False,False,False
4,2016-10-24 14:00:01.950000,20161024140000_iter1,-39,-150.13861862390084,150.13861862390084,False,False,False
5,2016-10-24 14:00:01.900000,20161024140000_iter1,-38,-151.4231029255072,151.4231029255072,False,False,False
6,2016-10-24 14:00:01.850000,20161024140000_iter1,-37,-155.03337173554308,155.03337173554308,False,False,False
7,2016-10-24 14:00:01.800000,20161024140000_iter1,-36,-159.79520398272646,159.79520398272646,False,False,False
8,2016-10-24 14:00:01.750000,20161024140000_iter1,-35,-162.260427343716,162.260427343716,False,False,False
9,2016-10-24 14:00:01.700000,20161024140000_iter1,-34,-163.70654430397062,163.70654430397062,False,False,False
10,2016-10-24 14:00:01.650000,20161024140000_iter1,-33,-164.53503881317263,164.53503881317263,False,False,False
11,2016-10-24 14:00:01.600000,20161024140000_iter1,-32,-166.17363096068394,166.17363096068394,False,False,False
12,2016-10-24 14:00:01.550000,20161024140000_iter1,-31,-166.4645153681479,166.4645153681479,False,False,False
13,2016-10-24 14:00:01.500000,20161024140000_iter1,-30,-167.99735626761984,167.99735626761984,False,False,False
14,2016-10-24 14:00:01.450000,20161024140000_iter1,-29,-172.46211151354981,172.46211151354981,False,False,False
15,2016-10-24 14:00:01.400000,20161024140000_iter1,-28,-175.90473722399986,175.90473722399986,False,False,False
16,2016-10-24 14:00:01.350000,20161024140000_iter1,-27,-177.62768283001697,177.62768283001697,False,False,False
17,2016-10-24 14:00:01.300000,20161024140000_iter1,-26,-181.31373687403857,181.31373687403857,False,False,False
18,2016-10-24 14:00:01.250000,20161024140000_iter1,-25,-183.07889729419279,183.07889729419279,False,False,False
19,2016-10-24 14:00:01.200000,20161024140000_iter1,-24,-186.53393816745717,186.53393816745717,False,False,False
20,2016-10-24 14:00:01.150000,20161024140000_iter1,-23,-190.2258387120671,190.2258387120671,False,False,False
21,2016-10-24 14:00:01.100000,20161024140000_iter1,-22,-192.68225183176355,192.68225183176355,False,False,False
22,2016-10-24 14:00:01.050000,20161024140000_iter1,-21,-193.62601913188104,193.62601913188104,False,False,False
23,2016-10-24 14:00:01,20161024140000_iter1,-20,-193.07598270850275,193.07598270850275,False,False,False
24,2016-10-24 14:00:00.950000,20161024140000_iter1,-19,-195.29687087599214,195.29687087599214,False,False,False
25,2016-10-24 14:00:00.900000,20161024140000_iter1,-18,-197.9154405589744,197.9154405589744,False,False,False
26,2016-10-24 14:00:00.850000,20161024140000_iter1,-17,-198.96319673914965,198.96319673914965,False,False,False
27,2016-10-24 14:00:00.800000,20161024140000_iter1,-16,-199.6981112651023,199.6981112651023,False,False,False
28,2016-10-24 14:00:00.750000,20161024140000_iter1,-15,-201.47743508226895,201.47743508226895,False,False,False
29,2016-10-24 14:00:00.700000,20161024140000_iter1,-14,-203.31152000475475,203.31152000475475,False,False,False
30,2016-10-24 14:00:00.650000,20161024140000_iter1,-13,-202.76922280965616,202.76922280965616,False,False,False
31,2016-10-24 14:00:00.600000,20161024140000_iter1,-12,-202.58283446158512,202.58283446158512,False,False,False
32,2016-10-24 14:00:00.550000,20161024140000_iter1,-11,-204.27523757613062,204.27523757613062,False,False,False
33,2016-10-24 14:00:00.500000,20161024140000_iter1,-10,-205.95770012733422,205.95770012733422,False,False,False
34,2016-10-24 14:00:00.450000,20161024140000_iter1,-9,-205.63249021270366,205.63249021270366,False,False,False
35,2016-10-24 14:00:00.400000,20161024140000_iter1,-8,-205.92820930223854,205.92820930223854,False,False,False
36,2016-10-24 14:00:00.350000,20161024140000_iter1,-7,-204.1802814793702,204.1802814793702,False,False,False
37,2016-10-24 14:00:00.300000,20161024140000_iter1,-6,-201.66459040566744,201.66459040566744,False,False,False
38,2016-10-24 14:00:00.250000,20161024140000_iter1,-5,-202.5040963023441,202.5040963023441,False,False,False
39,2016-10-24 14:00:00.200000,20161024140000_iter1,-4,-207.06527071358886,207.06527071358886,False,False,False
40,2016-10-24 14:00:00.150000,20161024140000_iter1,-3,-211.2474126326073,211.2474126326073,False,False,False
41,2016-10-24 14:00:00.100000,20161024140000_iter1,-2,-213.8565431364487,213.8565431364487,True,True,False
42,2016-10-24 14:00:00.050000,20161024140000_iter1,-1,-213.6089966556965,213.6089966556965,False,False,False
43,,20161024140000_iter1,0,-211.97142411547543,211.97142411547543,False,False,False
44,,20161024140000_iter1,1,-209.48686138314437,209.48686138314437,False,False,False
45,,20161024140000_iter1,2,-207.0551540299837,207.0551540299837,False,False,False
46,,20161024140000_iter1,3,-206.29104349299686,206.29104349299686,False,False,False
47,,20161024140000_iter1,4,-205.48302336838393,205.48302336838393,False,False,False
48,,20161024140000_iter1,5,-204.33778089614754,204.33778089614754,False,False,False
49,,20161024140000_iter1,6,-202.31918875639764,202.31918875639764,False,False,False
50,,20161024140000_iter1,7,-198.48648547932234,198.48648547932234,False,False,False
51,,20161024140000_iter1,8,-194.71210375062446,194.71210375062446,False,False,False
52,,20161024140000_iter1,9,-193.74347331597593,193.74347331597593,False,False,False
53,,20161024140000_iter1,10,-191.74463307272003,191.74463307272003,False,False,False
54,,20161024140000_iter1,11,-188.6096734114318,188.6096734114318,False,False,False
55,,20161024140000_iter1,12,-184.51656968396912,184.51656968396912,False,False,False
56,,20161024140000_iter1,13,-180.1334378873978,180.1334378873978,False,False,False
57,,20161024140000_iter1,14,-176.12984279741255,176.12984279741255,False,False,False
58,,20161024140000_iter1,15,-172.52940877384822,172.52940877384822,False,False,False
59,,20161024140000_iter1,16,-170.03904034574168,170.03904034574168,False,False,False
60,,20161024140000_iter1,17,-167.42475421217694,167.42475421217694,False,False,False
61,,20161024140000_iter1,18,-163.36373496323674,163.36373496323674,False,False,False
62,,20161024140000_iter1,19,-159.18607362054914,159.18607362054914,False,False,False
63,,20161024140000_iter1,20,-155.2944259371724,155.2944259371724,False,False,False
64,,20161024140000_iter1,21,-150.1796796737092,150.1796796737092,False,False,False
65,,20161024140000_iter1,22,-144.48148959538688,144.48148959538688,False,False,False
66,,20161024140000_iter1,23,-142.31293352967216,142.31293352967216,False,False,False
67,,20161024140000_iter1,24,-140.9061690186885,140.9061690186885,False,False,False
68,,20161024140000_iter1,25,-138.15450412775138,138.15450412775138,False,False,False
69,,20161024140000_iter1,26,-133.12535793521596,133.12535793521596,False,False,False
70,,20161024140000_iter1,27,-126.70789764636973,126.70789764636973,False,False,False
71,,20161024140000_iter1,28,-120.50441507514083,120.50441507514083,False,False,False
72,,20161024140000_iter1,29,-117.37351521913571,117.37351521913571,False,False,False
73,,20161024140000_iter1,30,-114.04455751948794,114.04455751948794,False,False,False
74,,20161024140000_iter1,31,-111.74072039638375,111.74072039638375,False,False,False
75,,20161024140000_iter1,32,-110.30624595150935,110.30624595150935,False,False,False
76,,20161024140000_iter1,33,-107.7151745345416,107.7151745345416,False,False,False
77,,20161024140000_iter1,34,-105.34958024549219,105.34958024549219,False,False,False
78,,20161024140000_iter1,35,-103.41746902526488,103.41746902526488,False,False,False
79,,20161024140000_iter1,36,-100.16298330932186,100.16298330932186,False,False,False
80,,20161024140000_iter1,37,-98.06232535881817,98.06232535881817,False,False,False
81,,20161024140000_iter1,38,-96.65688173068726,96.65688173068726,False,False,False
82,,20161024140000_iter1,39,-94.22817319965183,94.22817319965183,False,False,False
83,,20161024140000_iter1,40,-91.30606192971419,91.30606192971419,False,False,False
84,,20161024140000_iter1,41,-88.97605624433119,88.97605624433119,False,False,False
85,,20161024140000_iter1,42,-87.08580173478134,87.08580173478134,False,False,False
86,,20161024140000_iter1,43,-82.62275197122416,82.62275197122416,False,False,False
